User Id,Age,Gender,State,Average Income
1287,49,male,Ciudad de México,"$20,000.00"
1288,35,male,Veracruz de Ignacio de la Llave,"$50,000.00"
1289,27,male,Tamaulipas,"$7,000.00"
1290,37,male,Querétaro,"$7,000.00"
1291,59,male,Jalisco,"$20,000.00"
1292,52,male,Ciudad de México,"$300,000.00"
1293,29,male,Michoacán de Ocampo,"$20,000.00"
1294,30,female,Nuevo León,"$100,000.00"
1295,40,male,Querétaro,"$50,000.00"
1296,23,male,Puebla,"$7,000.00"
1297,39,female,Ciudad de México,"$20,000.00"
1298,34,male,Ciudad de México,"$50,000.00"
1299,54,male,Aguascalientes,"$7,000.00"
1300,30,male,Puebla,"$7,000.00"
1301,38,female,Colima,"$50,000.00"
1302,36,male,Sinaloa,"$7,000.00"
1303,50,male,México,"$7,000.00"
1304,55,male,México,"$50,000.00"
1305,35,female,México,"$7,000.00"
1306,36,male,Ciudad de México,"$20,000.00"
1307,33,male,Michoacán de Ocampo,"$7,000.00"
1308,46,male,Ciudad de México,"$50,000.00"
1309,46,male,Sonora,"$50,000.00"
1310,23,male,Hidalgo,"$7,000.00"
1311,26,female,Ciudad de México,"$20,000.00"
1312,43,male,Oaxaca,"$20,000.00"
1313,27,male,Ciudad de México,"$20,000.00"
1314,40,female,México,"$20,000.00"
1315,41,male,Chihuahua,"$20,000.00"
1316,26,male,México,"$7,000.00"
1317,25,male,Ciudad de México,"$50,000.00"
1318,32,male,México,"$20,000.00"
1319,31,male,Chihuahua,"$100,000.00"
1320,30,male,Nuevo León,"$7,000.00"
1321,29,male,Ciudad de México,"$20,000.00"
1322,30,male,Yucatán,"$7,000.00"
1323,34,female,México,"$20,000.00"
1324,35,male,Coahuila de Zaragoza,"$20,000.00"
1325,36,female,México,"$20,000.00"
1326,44,female,Ciudad de México,"$20,000.00"
1327,42,female,Ciudad de México,"$7,000.00"
1328,36,male,Ciudad de México,"$300,000.00"
1329,33,male,Ciudad de México,"$7,000.00"
1330,45,male,Ciudad de México,"$20,000.00"
1331,38,male,Ciudad de México,"$20,000.00"
1332,30,male,Ciudad de México,"$20,000.00"
1333,29,male,Nuevo León,"$50,000.00"
1334,39,male,Ciudad de México,"$20,000.00"
1335,39,male,Ciudad de México,"$100,000.00"
1336,36,male,Querétaro,"$20,000.00"
1337,43,male,Chihuahua,"$100,000.00"
1338,31,male,México,"$7,000.00"
1339,31,female,Ciudad de México,"$50,000.00"
1340,28,female,Oaxaca,"$7,000.00"
1341,38,male,Ciudad de México,"$50,000.00"
1342,39,male,Chihuahua,"$50,000.00"
1343,52,male,Ciudad de México,"$50,000.00"
1344,64,female,Guanajuato,"$7,000.00"
1345,35,male,México,"$50,000.00"
1346,33,male,México,"$20,000.00"
1347,46,male,México,"$20,000.00"
1348,30,male,Ciudad de México,"$7,000.00"
1349,51,male,Guerrero,"$7,000.00"
1350,33,male,Querétaro,"$50,000.00"
1351,45,male,México,"$20,000.00"
1352,38,female,Ciudad de México,"$50,000.00"
1353,35,female,Ciudad de México,"$20,000.00"
1354,36,female,Baja California,"$50,000.00"
1355,52,male,Jalisco,"$50,000.00"
1356,28,male,Ciudad de México,"$7,000.00"
1357,31,male,Baja California,"$7,000.00"
1358,39,male,Ciudad de México,"$100,000.00"
1359,39,male,Jalisco,"$50,000.00"
1360,34,male,México,"$20,000.00"
1361,36,male,Ciudad de México,"$50,000.00"
1362,29,female,Querétaro,"$7,000.00"
1363,27,female,Coahuila de Zaragoza,"$20,000.00"
1364,39,male,Ciudad de México,"$20,000.00"
1365,46,male,Ciudad de México,"$50,000.00"
1366,37,male,México,"$50,000.00"
1367,36,female,Michoacán de Ocampo,"$20,000.00"
1368,52,male,Hidalgo,"$20,000.00"
1369,36,male,México,"$20,000.00"
1370,33,male,Jalisco,"$50,000.00"
1371,36,male,Puebla,"$7,000.00"
1372,31,male,Nuevo León,"$50,000.00"
1373,31,male,Veracruz de Ignacio de la Llave,"$7,000.00"
1374,31,female,Jalisco,"$7,000.00"
1375,31,female,Puebla,"$50,000.00"
1376,39,male,Ciudad de México,"$20,000.00"
1377,42,male,Puebla,"$100,000.00"
1378,26,male,Nuevo León,"$20,000.00"
1379,35,female,Ciudad de México,"$20,000.00"
1380,38,male,Aguascalientes,"$50,000.00"
1381,33,male,Jalisco,"$20,000.00"
1382,35,male,Guanajuato,"$50,000.00"
1383,57,male,Nuevo León,"$20,000.00"
1384,45,female,Ciudad de México,"$50,000.00"
1385,28,male,Ciudad de México,"$50,000.00"
1386,41,male,Baja California,"$20,000.00"
1387,48,male,México,"$20,000.00"
1388,35,male,Ciudad de México,"$20,000.00"
1389,41,female,Nayarit,"$50,000.00"
1390,43,male,México,"$100,000.00"
1391,50,male,Ciudad de México,"$70,000.00"
1392,39,male,México,"$20,000.00"
1393,34,male,México,"$50,000.00"
1394,24,female,Puebla,"$7,000.00"
1395,45,male,Ciudad de México,"$100,000.00"
1396,36,male,Chihuahua,"$50,000.00"
1397,48,male,Morelos,"$100,000.00"
1398,30,male,Puebla,"$50,000.00"
1399,29,male,Ciudad de México,"$50,000.00"
1400,68,female,Quintana Roo,"$20,000.00"
1401,35,male,Nuevo León,"$50,000.00"
1402,34,female,Ciudad de México,"$7,000.00"
1403,44,male,Puebla,"$20,000.00"
1404,40,male,Nuevo León,"$7,000.00"
1405,35,male,San Luis Potosí,"$20,000.00"
1406,35,male,México,"$20,000.00"
1407,34,female,Ciudad de México,"$20,000.00"
1408,48,male,Nuevo León,"$50,000.00"
1409,41,male,Guanajuato,"$7,000.00"
1410,35,male,México,"$20,000.00"
1411,36,male,México,"$50,000.00"
1412,44,male,Ciudad de México,"$20,000.00"
1413,51,female,Puebla,"$50,000.00"
1414,47,male,México,"$20,000.00"
1415,55,male,Ciudad de México,"$50,000.00"
1416,45,female,Jalisco,"$300,000.00"
1417,34,male,Jalisco,"$50,000.00"
1418,31,male,México,"$20,000.00"
1419,38,male,Jalisco,"$20,000.00"
1420,55,male,Coahuila de Zaragoza,"$7,000.00"
1421,36,male,Jalisco,"$20,000.00"
1422,35,male,Sinaloa,"$50,000.00"
1423,29,male,Jalisco,"$50,000.00"
1424,30,male,Jalisco,"$20,000.00"
1425,31,male,Jalisco,"$50,000.00"
1426,23,male,Puebla,"$7,000.00"
1427,23,male,Jalisco,"$27,000.00"
1428,40,male,Ciudad de México,"$50,000.00"
1429,25,male,Querétaro,"$7,000.00"
1430,29,male,Ciudad de México,"$20,000.00"
1431,36,male,México,"$50,000.00"
1432,40,male,Querétaro,"$20,000.00"
1433,59,male,Ciudad de México,"$7,000.00"
1434,37,female,Puebla,"$7,000.00"
1435,38,male,Ciudad de México,"$100,000.00"
1436,38,male,Ciudad de México,"$100,000.00"
1437,39,male,Morelos,"$50,000.00"
1438,49,male,México,"$50,000.00"
1439,40,male,Ciudad de México,"$7,000.00"
1440,34,male,México,"$20,000.00"
1441,36,male,Guerrero,"$40,000.00"
1442,46,male,Aguascalientes,"$7,000.00"
1443,27,male,Puebla,"$20,000.00"
1444,47,male,México,"$300,000.00"
1445,28,male,Ciudad de México,"$20,000.00"
1446,48,male,Sonora,"$100,000.00"
1447,41,male,Ciudad de México,"$100,000.00"
1448,35,male,Ciudad de México,"$300,000.00"
1449,32,male,Nuevo León,"$20,000.00"
1450,30,male,Chiapas,"$20,000.00"
1451,37,male,Coahuila de Zaragoza,"$20,000.00"
1452,33,male,Ciudad de México,"$20,000.00"
1453,32,female,Ciudad de México,"$7,000.00"
1454,38,male,Jalisco,"$20,000.00"
1455,28,male,Puebla,"$7,000.00"
1456,31,female,Ciudad de México,"$50,000.00"
1457,45,male,Ciudad de México,"$100,000.00"
1458,39,male,Ciudad de México,"$20,000.00"
1459,35,male,Veracruz de Ignacio de la Llave,"$7,000.00"
1460,37,female,Quintana Roo,"$50,000.00"
1461,31,male,México,"$50,000.00"
1462,34,female,Ciudad de México,"$7,000.00"
1463,40,male,México,"$50,000.00"
1464,42,male,Nayarit,"$50,000.00"
1465,65,male,México,"$50,000.00"
1466,40,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1467,36,male,Ciudad de México,"$100,000.00"
1468,40,male,Morelos,"$50,000.00"
1469,38,male,Jalisco,"$20,000.00"
1470,31,male,Ciudad de México,"$50,000.00"
1471,37,male,Ciudad de México,"$50,000.00"
1472,29,male,Puebla,"$20,000.00"
1473,54,male,Hidalgo,"$50,000.00"
1474,34,male,Ciudad de México,"$20,000.00"
1475,30,male,Ciudad de México,"$50,000.00"
1476,49,male,México,"$100,000.00"
1477,41,male,Ciudad de México,"$20,000.00"
1478,38,male,Veracruz de Ignacio de la Llave,"$100,000.00"
1479,47,male,México,"$20,000.00"
1480,32,male,Querétaro,"$50,000.00"
1481,28,male,Sinaloa,"$20,000.00"
1482,30,male,Nuevo León,"$100,000.00"
1483,46,male,México,"$100,000.00"
1484,41,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1485,37,male,Puebla,"$20,000.00"
1486,49,male,México,"$20,000.00"
1487,36,male,Sonora,"$20,000.00"
1488,29,male,México,"$20,000.00"
1489,62,male,México,"$50,000.00"
1490,32,male,Tamaulipas,"$7,000.00"
1491,39,male,Querétaro,"$100,000.00"
1492,37,male,México,"$50,000.00"
1493,31,male,Ciudad de México,"$50,000.00"
1494,45,male,México,"$7,000.00"
1495,50,male,Querétaro,"$20,000.00"
1496,30,male,Ciudad de México,"$50,000.00"
1497,37,male,Ciudad de México,"$20,000.00"
1498,28,male,Nuevo León,"$20,000.00"
1499,53,male,Querétaro,"$20,000.00"
1500,31,male,Ciudad de México,"$20,000.00"
1501,31,female,Morelos,"$20,000.00"
1502,40,male,Jalisco,"$20,000.00"
1503,29,male,México,"$20,000.00"
1504,34,male,Aguascalientes,"$50,000.00"
1505,56,male,Baja California,"$20,000.00"
1506,47,male,México,"$50,000.00"
1507,28,male,Chihuahua,"$7,000.00"
1508,26,male,Nuevo León,"$50,000.00"
1509,34,female,Querétaro,"$50,000.00"
1510,33,male,Ciudad de México,"$20,000.00"
1511,24,male,Ciudad de México,"$7,000.00"
1512,42,male,Ciudad de México,"$100,000.00"
1513,33,male,Chihuahua,"$50,000.00"
1514,34,male,México,"$50,000.00"
1515,33,male,Morelos,"$20,000.00"
1516,23,male,Puebla,"$7,000.00"
1517,26,male,Nuevo León,"$20,000.00"
1518,29,male,Jalisco,"$20,000.00"
1519,48,male,México,"$50,000.00"
1520,37,male,Jalisco,"$7,000.00"
1521,48,male,México,"$20,000.00"
1522,34,male,Ciudad de México,"$100,000.00"
1523,37,female,Querétaro,"$50,000.00"
1524,42,male,Ciudad de México,"$50,000.00"
1525,35,male,Ciudad de México,"$50,000.00"
1526,29,male,Ciudad de México,"$50,000.00"
1527,37,male,México,"$50,000.00"
1528,27,male,Ciudad de México,"$20,000.00"
1529,33,male,Guerrero,"$50,000.00"
1530,22,male,Baja California,"$20,000.00"
1531,36,male,Colima,"$7,000.00"
1532,38,male,Ciudad de México,"$100,000.00"
1533,41,male,Jalisco,"$20,000.00"
1534,40,male,Veracruz de Ignacio de la Llave,"$50,000.00"
1535,40,male,Ciudad de México,"$100,000.00"
1536,27,male,México,"$20,000.00"
1537,29,male,Puebla,"$50,000.00"
1538,40,male,Baja California,"$20,000.00"
1539,41,male,Puebla,"$300,000.00"
1540,38,female,Ciudad de México,"$100,000.00"
1541,28,male,Baja California,"$20,000.00"
1542,52,male,Ciudad de México,"$100,000.00"
1543,29,male,Nuevo León,"$20,000.00"
1544,39,male,Sonora,"$7,000.00"
1545,29,male,Hidalgo,"$20,000.00"
1546,41,female,Ciudad de México,"$50,000.00"
1547,29,male,Aguascalientes,"$7,000.00"
1548,41,female,Ciudad de México,"$100,000.00"
1549,32,male,Ciudad de México,"$20,000.00"
1550,37,male,Nuevo León,"$50,000.00"
1551,28,male,Ciudad de México,"$20,000.00"
1552,28,male,Michoacán de Ocampo,"$20,000.00"
1553,46,female,Nuevo León,"$20,000.00"
1554,34,male,Ciudad de México,"$20,000.00"
1555,37,male,Jalisco,"$7,000.00"
1556,46,male,Aguascalientes,"$20,000.00"
1557,44,male,Nuevo León,"$100,000.00"
1558,31,male,México,"$50,000.00"
1559,22,male,Guanajuato,"$20,000.00"
1560,40,male,Sinaloa,"$100,000.00"
1561,37,male,Nuevo León,"$20,000.00"
1562,47,male,Guanajuato,"$20,000.00"
1563,30,male,México,"$20,000.00"
1564,40,female,Ciudad de México,"$50,000.00"
1565,44,male,México,"$50,000.00"
1566,44,male,Guanajuato,"$300,000.00"
1567,46,male,Ciudad de México,"$20,000.00"
1568,22,male,Guanajuato,"$20,000.00"
1569,32,male,Coahuila de Zaragoza,"$50,000.00"
1570,38,female,Jalisco,"$20,000.00"
1571,25,male,Ciudad de México,"$34,000.00"
1572,28,male,México,"$50,000.00"
1573,37,male,Colima,"$20,000.00"
1574,49,male,Ciudad de México,"$50,000.00"
1575,39,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1576,36,male,Morelos,"$7,000.00"
1577,35,male,Coahuila de Zaragoza,"$20,000.00"
1578,46,male,Ciudad de México,"$50,000.00"
1579,30,male,Quintana Roo,"$50,000.00"
1580,32,male,Ciudad de México,"$70,000.00"
1581,32,male,Ciudad de México,"$7,000.00"
1582,32,male,Ciudad de México,"$20,000.00"
1583,25,male,Ciudad de México,"$47,000.00"
1584,32,male,Ciudad de México,"$100,000.00"
1585,25,male,Puebla,"$20,000.00"
1586,32,male,Ciudad de México,"$20,000.00"
1587,33,male,Morelos,"$20,000.00"
1588,43,male,Ciudad de México,"$50,000.00"
1589,37,male,Jalisco,"$50,000.00"
1590,25,male,Aguascalientes,"$20,000.00"
1591,41,male,San Luis Potosí,"$50,000.00"
1592,37,male,Jalisco,"$20,000.00"
1593,35,female,Baja California,"$20,000.00"
1594,44,female,Jalisco,"$50,000.00"
1595,48,female,Sinaloa,"$20,000.00"
1596,27,male,Sinaloa,"$50,000.00"
1597,40,male,Hidalgo,"$20,000.00"
1598,31,male,Ciudad de México,"$50,000.00"
1599,35,male,México,"$20,000.00"
1600,29,female,Jalisco,"$50,000.00"
1601,32,male,Ciudad de México,"$50,000.00"
1602,31,male,Jalisco,"$7,000.00"
1603,28,male,Ciudad de México,"$50,000.00"
1604,40,male,Veracruz de Ignacio de la Llave,"$7,000.00"
1605,33,male,Querétaro,"$100,000.00"
1606,43,male,México,"$20,000.00"
1607,38,male,Morelos,"$7,000.00"
1608,27,female,Ciudad de México,"$50,000.00"
1609,30,male,México,"$7,000.00"
1610,29,male,Colima,"$50,000.00"
1611,27,male,Ciudad de México,"$7,000.00"
1612,33,male,Ciudad de México,"$50,000.00"
1613,49,male,Jalisco,"$20,000.00"
1614,36,male,México,"$7,000.00"
1615,40,male,Ciudad de México,"$100,000.00"
1616,42,male,Jalisco,"$20,000.00"
1617,32,male,Sonora,"$20,000.00"
1618,38,female,Ciudad de México,"$7,000.00"
1619,48,male,Ciudad de México,"$27,000.00"
1620,42,male,Nuevo León,"$20,000.00"
1621,44,male,Puebla,"$20,000.00"
1622,27,male,Durango,"$7,000.00"
1623,33,male,Ciudad de México,"$20,000.00"
1624,42,female,Nuevo León,"$7,000.00"
1625,33,male,Puebla,"$7,000.00"
1626,49,female,Ciudad de México,"$100,000.00"
1627,27,male,Ciudad de México,"$7,000.00"
1628,52,male,Ciudad de México,"$20,000.00"
1629,29,male,Ciudad de México,"$20,000.00"
1630,32,male,Coahuila de Zaragoza,"$100,000.00"
1631,29,male,Puebla,"$7,000.00"
1632,40,male,Guanajuato,"$7,000.00"
1633,37,male,México,"$100,000.00"
1634,33,male,Ciudad de México,"$50,000.00"
1635,31,male,Ciudad de México,"$100,000.00"
1636,31,male,Ciudad de México,"$50,000.00"
1637,33,male,Puebla,"$50,000.00"
1638,49,male,Ciudad de México,"$300,000.00"
1639,56,male,Ciudad de México,"$300,000.00"
1640,37,female,Nuevo León,"$20,000.00"
1641,45,female,Ciudad de México,"$20,000.00"
1642,21,male,Querétaro,"$50,000.00"
1643,29,male,Puebla,"$20,000.00"
1644,34,male,México,"$7,000.00"
1645,25,male,Ciudad de México,"$20,000.00"
1646,27,male,Ciudad de México,"$7,000.00"
1647,38,female,Ciudad de México,"$50,000.00"
1648,43,male,México,"$50,000.00"
1649,26,male,Querétaro,"$20,000.00"
1650,43,male,Ciudad de México,"$20,000.00"
1651,40,male,Guanajuato,"$20,000.00"
1652,45,male,Jalisco,"$100,000.00"
1653,26,male,México,"$20,000.00"
1654,46,male,Ciudad de México,"$20,000.00"
1655,28,male,México,"$50,000.00"
1656,39,female,Morelos,"$20,000.00"
1657,47,male,Coahuila de Zaragoza,"$50,000.00"
1658,36,female,Querétaro,"$50,000.00"
1659,32,male,Querétaro,"$20,000.00"
1660,36,male,Ciudad de México,"$50,000.00"
1661,32,male,Baja California,"$20,000.00"
1662,32,male,Puebla,"$20,000.00"
1663,28,male,México,"$300,000.00"
1664,25,male,Querétaro,"$20,000.00"
1665,32,female,Ciudad de México,"$20,000.00"
1666,39,male,México,"$100,000.00"
1667,33,female,Puebla,"$7,000.00"
1668,47,male,Puebla,"$100,000.00"
1669,37,female,México,"$7,000.00"
1670,26,male,Jalisco,"$7,000.00"
1671,36,female,Puebla,"$20,000.00"
1672,29,male,Ciudad de México,"$100,000.00"
1673,37,male,Ciudad de México,"$300,000.00"
1674,53,male,México,"$50,000.00"
1675,36,male,Ciudad de México,"$50,000.00"
1676,33,male,Tlaxcala,"$7,000.00"
1677,32,male,Ciudad de México,"$7,000.00"
1678,42,male,Querétaro,"$20,000.00"
1679,34,male,Nuevo León,"$100,000.00"
1680,45,male,Nuevo León,"$50,000.00"
1681,29,male,Jalisco,"$50,000.00"
1682,37,male,México,"$50,000.00"
1683,42,male,Sonora,"$50,000.00"
1684,35,male,México,"$20,000.00"
1685,28,male,Hidalgo,"$20,000.00"
1686,27,male,Nuevo León,"$20,000.00"
1687,28,female,Ciudad de México,"$50,000.00"
1688,24,male,Yucatán,"$7,000.00"
1689,38,female,Nuevo León,"$50,000.00"
1690,50,male,Morelos,"$20,000.00"
1691,36,male,Coahuila de Zaragoza,"$7,000.00"
1692,32,male,Ciudad de México,"$50,000.00"
1693,34,male,Oaxaca,"$7,000.00"
1694,34,male,Hidalgo,"$50,000.00"
1695,46,male,Michoacán de Ocampo,"$50,000.00"
1696,25,male,Ciudad de México,"$7,000.00"
1697,28,female,Ciudad de México,"$20,000.00"
1698,44,male,Jalisco,"$50,000.00"
1699,31,male,Ciudad de México,"$300,000.00"
1700,33,male,Guerrero,"$7,000.00"
1701,42,male,Puebla,"$7,000.00"
1702,44,male,Guanajuato,"$20,000.00"
1703,29,male,Ciudad de México,"$7,000.00"
1704,51,male,Chiapas,"$20,000.00"
1705,31,male,Colima,"$50,000.00"
1706,30,male,Ciudad de México,"$20,000.00"
1707,43,male,Ciudad de México,"$20,000.00"
1708,33,male,Ciudad de México,"$50,000.00"
1709,55,male,Ciudad de México,"$50,000.00"
1710,39,male,Ciudad de México,"$50,000.00"
1711,42,male,Yucatán,"$20,000.00"
1712,33,female,Puebla,"$7,000.00"
1713,22,female,México,"$7,000.00"
1714,51,male,Ciudad de México,"$20,000.00"
1715,28,male,Jalisco,"$150,000.00"
1716,28,female,Querétaro,"$7,000.00"
1717,42,male,México,"$50,000.00"
1718,29,male,México,"$20,000.00"
1719,25,male,Yucatán,"$7,000.00"
1720,40,male,Ciudad de México,"$100,000.00"
1721,34,male,Jalisco,"$50,000.00"
1722,34,male,Ciudad de México,"$100,000.00"
1723,31,male,Sonora,"$20,000.00"
1724,33,male,Jalisco,"$50,000.00"
1725,25,female,México,"$7,000.00"
1726,67,female,Morelos,"$100,000.00"
1727,26,male,Querétaro,"$50,000.00"
1728,37,male,Zacatecas,"$7,000.00"
1729,47,male,Ciudad de México,"$7,000.00"
1730,61,female,Ciudad de México,"$20,000.00"
1731,32,male,Ciudad de México,"$7,000.00"
1732,51,female,Jalisco,"$20,000.00"
1733,30,male,Ciudad de México,"$20,000.00"
1734,31,male,Jalisco,"$50,000.00"
1735,32,female,Hidalgo,"$7,000.00"
1736,30,male,Tamaulipas,"$20,000.00"
1737,25,male,México,"$7,000.00"
1738,29,female,Chihuahua,"$7,000.00"
1739,32,male,México,"$50,000.00"
1740,29,male,Campeche,"$7,000.00"
1741,51,male,Querétaro,"$20,000.00"
1742,32,female,Jalisco,"$7,000.00"
1743,31,female,Baja California,"$7,000.00"
1744,56,male,Ciudad de México,"$20,000.00"
1745,24,male,Jalisco,"$20,000.00"
1746,34,male,Querétaro,"$100,000.00"
1747,46,male,México,"$50,000.00"
1748,34,male,Baja California,"$7,000.00"
1749,25,male,Nuevo León,"$20,000.00"
1750,42,female,México,"$7,000.00"
1751,39,male,Querétaro,"$7,000.00"
1752,45,male,Ciudad de México,"$20,000.00"
1753,53,male,Hidalgo,"$7,000.00"
1754,25,female,Chihuahua,"$7,000.00"
1755,28,male,Nuevo León,"$20,000.00"
1756,31,female,Jalisco,"$7,000.00"
1757,39,female,Jalisco,"$7,000.00"
1758,50,female,Veracruz de Ignacio de la Llave,"$7,000.00"
1759,34,male,México,"$7,000.00"
1760,29,male,Jalisco,"$50,000.00"
1761,50,male,Chihuahua,"$7,000.00"
1762,49,male,Jalisco,"$20,000.00"
1763,31,male,Tabasco,"$20,000.00"
1764,44,male,Campeche,"$100,000.00"
1765,26,male,Ciudad de México,"$50,000.00"
1766,41,female,Jalisco,"$20,000.00"
1767,34,female,Jalisco,"$50,000.00"
1768,33,male,Puebla,"$20,000.00"
1769,38,female,Nuevo León,"$50,000.00"
1770,33,male,Ciudad de México,"$7,000.00"
1771,34,male,Baja California,"$20,000.00"
1772,58,female,Querétaro,"$7,000.00"
1773,28,male,Baja California,"$7,000.00"
1774,25,female,Tlaxcala,"$7,000.00"
1775,34,male,San Luis Potosí,"$7,000.00"
1776,53,female,México,"$7,000.00"
1777,30,male,Guanajuato,"$20,000.00"
1778,46,female,Ciudad de México,"$50,000.00"
1779,43,male,Querétaro,"$7,000.00"
1780,32,male,Ciudad de México,"$100,000.00"
1781,29,male,Nuevo León,"$50,000.00"
1782,41,male,Hidalgo,"$20,000.00"
1783,32,male,Yucatán,"$20,000.00"
1784,55,male,Ciudad de México,"$50,000.00"
1785,36,male,México,"$100,000.00"
1786,30,female,Guanajuato,"$20,000.00"
1787,43,male,Jalisco,"$20,000.00"
1788,29,female,Campeche,"$20,000.00"
1789,34,female,Jalisco,"$7,000.00"
1790,22,male,México,"$7,000.00"
1791,34,male,Ciudad de México,"$100,000.00"
1792,29,male,Querétaro,"$50,000.00"
1793,36,male,México,"$50,000.00"
1794,42,female,México,"$20,000.00"
1795,43,male,Ciudad de México,"$7,000.00"
1796,50,male,Oaxaca,"$20,000.00"
1797,44,male,San Luis Potosí,"$50,000.00"
1798,49,female,Ciudad de México,"$50,000.00"
1799,36,male,Sinaloa,"$7,000.00"
1800,46,male,Quintana Roo,"$100,000.00"
1801,40,male,Ciudad de México,"$100,000.00"
1802,48,male,Zacatecas,"$7,000.00"
1803,35,male,Ciudad de México,"$50,000.00"
1804,41,male,Querétaro,"$50,000.00"
1805,38,female,Ciudad de México,"$7,000.00"
1806,50,male,Nuevo León,"$7,000.00"
1807,29,male,Nuevo León,"$50,000.00"
1808,35,male,Querétaro,"$100,000.00"
1809,39,male,Durango,"$20,000.00"
1810,39,male,Nuevo León,"$50,000.00"
1811,39,male,Michoacán de Ocampo,"$50,000.00"
1812,50,male,Sonora,"$20,000.00"
1813,40,male,México,"$20,000.00"
1814,47,male,Veracruz de Ignacio de la Llave,"$14,000.00"
1815,35,male,Ciudad de México,"$50,000.00"
1816,33,female,Jalisco,"$7,000.00"
1817,38,male,Ciudad de México,"$50,000.00"
1818,46,male,Puebla,"$20,000.00"
1819,49,female,Ciudad de México,"$50,000.00"
1820,35,male,Tabasco,"$50,000.00"
1821,44,male,Zacatecas,"$100,000.00"
1822,21,male,México,"$7,000.00"
1823,26,female,Ciudad de México,"$20,000.00"
1824,24,female,Hidalgo,"$7,000.00"
1825,51,male,Quintana Roo,"$50,000.00"
1826,42,male,Jalisco,"$100,000.00"
1827,40,male,Hidalgo,"$50,000.00"
1828,31,male,Nayarit,"$7,000.00"
1829,23,female,México,"$7,000.00"
1830,40,male,Sinaloa,"$300,000.00"
1831,29,male,Guanajuato,"$7,000.00"
1832,41,male,Ciudad de México,"$100,000.00"
1833,40,male,Ciudad de México,"$20,000.00"
1834,52,male,Puebla,"$7,000.00"
1835,29,male,Jalisco,"$7,000.00"
1836,34,male,Ciudad de México,"$50,000.00"
1837,42,male,Ciudad de México,"$300,000.00"
1838,27,male,Sinaloa,"$7,000.00"
1839,41,male,Morelos,"$300,000.00"
1840,36,male,México,"$20,000.00"
1841,34,female,Durango,"$7,000.00"
1842,35,male,Ciudad de México,"$20,000.00"
1843,35,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1844,47,male,Guanajuato,"$50,000.00"
1845,25,male,México,"$7,000.00"
1846,37,male,Jalisco,"$100,000.00"
1847,56,male,Ciudad de México,"$50,000.00"
1848,38,male,Baja California Sur,"$7,000.00"
1849,42,male,Oaxaca,"$50,000.00"
1850,39,male,Yucatán,"$7,000.00"
1851,38,male,Quintana Roo,"$50,000.00"
1852,27,male,México,"$7,000.00"
1853,22,male,Guanajuato,"$7,000.00"
1854,40,male,Querétaro,"$7,000.00"
1855,38,male,Ciudad de México,"$7,000.00"
1856,53,male,Puebla,"$7,000.00"
1857,54,male,Puebla,"$7,000.00"
1858,31,male,Baja California,"$20,000.00"
1859,32,male,Ciudad de México,"$20,000.00"
1860,33,male,Jalisco,"$20,000.00"
1861,38,female,Ciudad de México,"$7,000.00"
1862,45,male,México,"$20,000.00"
1863,22,male,Ciudad de México,"$14,000.00"
1864,30,male,Nuevo León,"$20,000.00"
1865,32,male,Ciudad de México,"$20,000.00"
1866,21,male,Guerrero,"$7,000.00"
1867,46,male,Ciudad de México,"$50,000.00"
1868,33,male,Sinaloa,"$20,000.00"
1869,37,male,Tamaulipas,"$50,000.00"
1870,27,female,Guerrero,"$7,000.00"
1871,54,female,Guerrero,"$20,000.00"
1872,35,male,Coahuila de Zaragoza,"$20,000.00"
1873,37,male,Yucatán,"$20,000.00"
1874,40,male,Ciudad de México,"$50,000.00"
1875,27,male,Veracruz de Ignacio de la Llave,"$50,000.00"
1876,39,male,Durango,"$7,000.00"
1877,30,male,México,"$14,000.00"
1878,52,male,Ciudad de México,"$100,000.00"
1879,25,male,Ciudad de México,"$20,000.00"
1880,34,male,Veracruz de Ignacio de la Llave,"$40,000.00"
1881,35,female,Guanajuato,"$20,000.00"
1882,31,male,Ciudad de México,"$50,000.00"
1883,29,male,Ciudad de México,"$100,000.00"
1884,50,male,Jalisco,"$20,000.00"
1885,35,male,Ciudad de México,"$20,000.00"
1886,39,male,Aguascalientes,"$20,000.00"
1887,35,male,Jalisco,"$7,000.00"
1888,28,male,Querétaro,"$50,000.00"
1889,41,male,México,"$300,000.00"
1890,32,male,Ciudad de México,"$300,000.00"
1891,51,male,Ciudad de México,"$100,000.00"
1892,43,male,Ciudad de México,"$20,000.00"
1893,37,female,Ciudad de México,"$7,000.00"
1894,36,male,Querétaro,"$50,000.00"
1895,67,female,Jalisco,"$7,000.00"
1896,47,female,Ciudad de México,"$50,000.00"
1897,53,female,Ciudad de México,"$20,000.00"
1898,30,male,Puebla,"$7,000.00"
1899,59,female,Querétaro,"$7,000.00"
1900,46,female,México,"$7,000.00"
1901,29,male,Baja California,"$20,000.00"
1902,33,female,Hidalgo,"$7,000.00"
1903,55,female,Puebla,"$100,000.00"
1904,65,male,Puebla,"$50,000.00"
1905,46,female,Nuevo León,"$50,000.00"
1906,38,male,Jalisco,"$50,000.00"
1907,28,male,México,"$20,000.00"
